name,time
MNU,40.812758227189384
Cha,156.29567859967548
Multi,157.9930914958318
Net,157.52724661429724
SIM,43.541794657707214
SIMc,43.12950650453568
SIMG,43.136249887943265
SIMln,44.21338143348694
Tuebingen,371.83047871987026
AN,43.98886415163676
ANs,44.28413185278575
LS,43.55373029311498
LSs,43.743914703528084
