name,time
MNU,34.01003387371699
Cha,131.9749105532964
Multi,132.7585807800293
Net,130.67871685425442
SIM,34.7493369380633
SIMc,35.33352413574855
SIMG,36.34800494909287
SIMln,35.2045813481013
Tuebingen,276.24772869348527
AN,27.413114047050477
ANs,28.30635232925415
LS,27.60663854678472
LSs,27.08622740507126
