name,time
MNU,62.86223508914312
Cha,219.37260537544887
Multi,217.63772042592367
Net,224.92836179335913
SIM,61.81642213662465
SIMc,61.72560861508052
SIMG,60.39481921195984
SIMln,60.46701693932216
Tuebingen,530.7015281001727
AN,61.19878866672516
ANs,61.62371103366216
LS,61.45986475944519
LSs,60.35510624249776
