name,time
MNU,52.44657688140869
Cha,188.8007956266403
Multi,184.43711606264114
Net,182.42991089026134
SIM,49.22321278651555
SIMc,48.6295069694519
SIMG,48.82195429007212
SIMln,48.66313216686249
Tuebingen,420.37340476512907
AN,41.104083037376405
ANs,42.47532205581665
LS,41.77883456945419
LSs,40.96994755665461
