sample_idx,marginal_diff
1,0.2657039165496826
2,0.02907538414001465
3,0.22784423828125
4,0.14640450477600098
5,-0.11372041702270508
6,-0.18128204345703125
7,-0.12323522567749023
8,0.010961771011352539
9,-0.018199443817138672
10,0.07826781272888184
11,-0.11250734329223633
12,0.07328200340270996
13,-0.5694184303283691
14,-0.0348055362701416
15,0.02619194984436035
16,-0.009613037109375
17,0.11723732948303223
18,0.36133432388305664
19,0.050631046295166016
20,0.13014483451843262
21,0.22191166877746582
22,0.0010640621185302734
23,-0.05156064033508301
24,0.04745173454284668
25,-0.0066182613372802734
26,0.02911233901977539
27,0.03714752197265625
28,0.16070771217346191
29,-0.02770256996154785
30,-0.2827589511871338
31,0.11509585380554199
32,-0.046270132064819336
33,-0.16423726081848145
34,0.0024144649505615234
35,0.034512996673583984
36,-0.2130427360534668
37,-0.3794097900390625
38,0.000362396240234375
39,0.13556385040283203
40,-0.02075028419494629
41,0.003354787826538086
42,-0.13575482368469238
43,-0.1343991756439209
44,-0.10276317596435547
45,-0.14585638046264648
46,0.006845235824584961
47,0.1019740104675293
48,-0.15096378326416016
49,0.03626728057861328
50,0.0386500358581543
51,-0.07039189338684082
52,0.02322244644165039
53,-0.05966687202453613
54,-0.13740015029907227
55,-0.13038945198059082
56,-0.0326685905456543
57,0.13648366928100586
58,0.029736995697021484
59,0.062302589416503906
60,-0.055397987365722656
61,-0.04125499725341797
62,-0.28395867347717285
63,-0.43268823623657227
64,0.06212258338928223
65,0.2472527027130127
66,-0.014440774917602539
67,-0.2877051830291748
68,-0.04766964912414551
69,-0.005511760711669922
70,-0.02033519744873047
71,-0.07778716087341309
72,-0.14242076873779297
73,0.04959392547607422
74,0.056607961654663086
75,0.09487128257751465
76,0.17988157272338867
77,0.14637041091918945
78,0.132429838180542
79,-0.1920490264892578
80,-0.021868467330932617
81,0.08998322486877441
82,-0.3275258541107178
83,-0.14867496490478516
84,0.012900829315185547
85,-0.08704495429992676
86,-0.018851041793823242
87,-0.0904397964477539
88,0.004857540130615234
89,-0.016445398330688477
90,-0.08824634552001953
91,-0.08879542350769043
92,0.013063192367553711
93,0.003504514694213867
94,0.038385868072509766
95,-0.08629322052001953
96,-0.36014819145202637
97,0.05874061584472656
98,0.14780664443969727
99,0.06161141395568848
100,-0.07238650321960449
