name,time
MNU,41.491765813032785
Cha,148.6107526143392
Multi,156.96911011934282
Net,146.05954859654108
SIM,41.51239436864853
SIMc,41.51245909531911
SIMG,41.01608004570007
SIMln,40.64186587333679
Tuebingen,220.58540377616882
AN,23.215668845176697
ANs,25.264688233534496
LS,22.92139309644699
LSs,23.271872838338215
