name,time
MNU,80.30050924221675
Cha,132.3919406970342
Multi,136.67551536162694
Net,135.84218646685284
SIM,35.71992295583089
SIMc,34.9703790307045
SIMG,36.189710493882494
SIMln,36.75241504510244
Tuebingen,329.45669589837394
AN,26.396359431743623
ANs,26.309747330347697
LS,26.785014498233796
LSs,26.893497065703073
