name,time
MNU,37.891907354195915
Cha,129.02407130002976
Multi,127.9294379512469
Net,127.76424099206925
SIM,37.45126932064692
SIMc,38.50466267665227
SIMG,37.66655202706655
SIMln,37.170039248466495
Tuebingen,306.17902365525566
AN,37.88285316228867
ANs,37.63007519245148
LS,37.00667132933935
LSs,38.001425170898436
