name,time
MNU,34.08964614073435
Cha,121.39928698937098
Multi,119.54329975048701
Net,118.71690496206284
SIM,35.59431670506795
SIMc,36.04238788684209
SIMG,33.057190489768985
SIMln,33.9580712834994
Tuebingen,233.11284425656
AN,27.12979646126429
ANs,27.682139333089193
LS,27.309678836663565
LSs,27.445843625068665
