name,time
MNU,37.960413269201915
Cha,132.76401231686273
Multi,137.75438542763393
Net,133.03299384911855
SIM,38.35731606880824
SIMc,38.60255745251973
SIMG,38.37412948211034
SIMln,38.232180166244504
Tuebingen,342.8132532556852
AN,38.761693155765535
ANs,42.28771955569585
LS,42.727934161822
LSs,43.021075042088825
