name,time
MNU,34.66451519727707
Cha,120.12194571892421
Multi,117.91179345846176
Net,118.85088170766831
SIM,34.54735740820567
SIMc,34.62291885217031
SIMG,35.7172491312027
SIMln,34.51080074707667
Tuebingen,278.3186084191004
AN,34.52732050021489
ANs,34.16861165364583
LS,34.063657510280606
LSs,34.054480175177254
