sample_idx,marginal_diff
1,-0.12179994583129883
2,0.1209406852722168
3,-0.9718811511993408
4,-0.3093726634979248
5,-0.642461895942688
6,-0.0024929046630859375
7,-0.004804849624633789
8,-0.6013151407241821
9,0.11309003829956055
10,0.13715672492980957
11,-0.00882577896118164
12,-0.11439156532287598
13,-1.119179129600525
14,0.061098575592041016
15,0.057172298431396484
16,-0.5462292432785034
17,-0.09227299690246582
18,-0.20036673545837402
19,0.04387474060058594
20,-1.9388228058815002
21,-0.49883484840393066
22,0.15587449073791504
23,0.2911407947540283
24,-0.308046817779541
25,-0.05738973617553711
26,-0.0544581413269043
27,0.1727132797241211
28,-0.2915914058685303
29,-0.5319766998291016
30,0.004839420318603516
31,-0.01685166358947754
32,-0.594446063041687
33,0.09773087501525879
34,0.1618790626525879
35,-0.5448334217071533
36,-0.16165709495544434
37,0.07194995880126953
38,-1.3345192670822144
39,-0.24568843841552734
40,-0.2922170162200928
41,-0.49944007396698
42,-0.4479767084121704
43,-1.1862789392471313
44,-0.004790306091308594
45,-0.16185832023620605
46,-0.49793875217437744
47,-0.9869372844696045
48,0.25111889839172363
49,-1.7188450694084167
50,-0.0016717910766601562
51,-1.6601728796958923
52,0.165452241897583
53,-0.011485099792480469
54,0.060025930404663086
55,-0.16190171241760254
56,-0.5639092922210693
57,-0.3469231128692627
58,0.039929866790771484
59,-0.11041927337646484
60,-1.1847753524780273
61,-0.37318897247314453
62,-0.268505334854126
63,0.10943198204040527
64,0.142897367477417
65,-0.04366731643676758
66,0.04942679405212402
67,-0.47424960136413574
68,0.0293581485748291
69,0.0450284481048584
70,-0.040297508239746094
71,0.0837407112121582
72,-0.38217735290527344
73,-0.0217592716217041
74,-0.0005624294281005859
75,0.024679183959960938
76,-0.23372912406921387
77,-0.054358720779418945
78,-0.016547679901123047
79,-0.47427070140838623
80,-0.3300034999847412
81,-0.09678936004638672
82,0.08423709869384766
83,-0.39965641498565674
84,-0.022520780563354492
85,-1.6654805541038513
86,0.03303837776184082
87,0.005913496017456055
88,0.06998157501220703
89,0.08750653266906738
90,-0.16845345497131348
91,0.05951499938964844
92,0.16530418395996094
93,-0.048589468002319336
94,-0.06278562545776367
95,0.012739419937133789
96,-0.6553384065628052
97,-0.0460357666015625
98,0.13805794715881348
99,-1.0652146339416504
100,-0.20563101768493652
101,0.08724331855773926
102,-1.3481942415237427
103,-0.02122950553894043
104,0.051934003829956055
105,0.16397547721862793
106,-0.24506545066833496
107,-0.05447816848754883
108,0.0533146858215332
109,0.01679539680480957
110,-0.6988635063171387
111,-0.2688896656036377
112,0.01660919189453125
113,0.031255245208740234
114,-0.40677523612976074
115,0.03205442428588867
116,-0.20026898384094238
117,-0.03312873840332031
118,0.14808988571166992
119,-0.0240323543548584
120,-0.024940967559814453
121,-0.4984997510910034
122,-0.18070125579833984
123,-0.6206245422363281
124,0.20552706718444824
125,-0.25371718406677246
126,-0.5916063785552979
127,-0.20427274703979492
128,0.02056884765625
129,-0.22084522247314453
130,0.0023946762084960938
131,-0.2819211483001709
132,-0.013184547424316406
133,-0.007174968719482422
134,-0.27762866020202637
135,0.01757955551147461
136,-0.14573431015014648
137,-0.8880614042282104
138,-1.7262681722640991
139,-0.026584386825561523
140,-0.005911111831665039
141,0.03848576545715332
142,-0.08211159706115723
143,-0.034467220306396484
144,0.15858674049377441
145,-0.11150383949279785
146,0.016165971755981445
147,-0.40293121337890625
148,0.03199934959411621
149,0.02769303321838379
150,-0.34967923164367676
151,0.0030083656311035156
152,-0.35547053813934326
153,-0.11117959022521973
154,-0.23764872550964355
155,0.2164907455444336
156,-0.21365141868591309
157,-0.16454100608825684
158,-0.7535245418548584
159,-1.1402426958084106
160,0.13324809074401855
161,0.059117794036865234
162,0.023668289184570312
163,0.021462202072143555
164,-0.04201984405517578
165,-0.5435965061187744
166,0.010185718536376953
167,0.10165762901306152
168,-1.0152759552001953
169,-0.41237807273864746
170,0.08121776580810547
171,0.07150769233703613
172,0.0021736621856689453
173,0.1068880558013916
174,0.10265564918518066
175,-0.0750432014465332
176,-0.12582015991210938
177,0.05028724670410156
178,-0.5313173532485962
179,-1.0782299041748047
180,0.1553511619567871
181,-0.06824207305908203
182,0.18884992599487305
183,-1.1524907350540161
184,-0.16461420059204102
185,0.037127017974853516
186,-0.07870697975158691
187,-0.18802928924560547
188,0.1329941749572754
189,-1.0678834915161133
190,-1.0102899074554443
191,-0.4580271244049072
192,0.16988754272460938
193,-0.40810418128967285
194,0.013592004776000977
195,-0.035800933837890625
196,0.14772701263427734
197,-0.1110994815826416
198,0.06524038314819336
199,-0.14468836784362793
200,-0.011386871337890625
201,-0.12999796867370605
202,-0.17480087280273438
203,-0.5210758447647095
204,-0.05833268165588379
205,0.1233677864074707
206,-1.215282917022705
207,-0.2479844093322754
208,-0.004265308380126953
209,-0.17029118537902832
210,-0.29680514335632324
211,-0.5795905590057373
212,0.12449932098388672
213,0.02817821502685547
214,0.08000516891479492
215,-0.7950094938278198
216,-0.6006753444671631
217,-0.5012074708938599
218,-0.022253751754760742
219,0.18825173377990723
220,0.02860736846923828
221,0.10724616050720215
222,-0.05820178985595703
223,-1.3395798206329346
224,0.19270539283752441
225,-1.294740915298462
226,-0.039746999740600586
227,-1.1066257953643799
228,-1.1479284763336182
229,-0.01649165153503418
230,0.0012395381927490234
231,-1.3559163808822632
232,-0.10157060623168945
233,-0.37636029720306396
234,-0.2747006416320801
235,-0.0064923763275146484
236,-0.7792470455169678
237,-0.028725147247314453
238,-1.2283004522323608
239,0.05248594284057617
240,0.04407358169555664
241,-0.0033996105194091797
242,0.06645989418029785
243,-0.059728145599365234
244,-0.06244778633117676
245,-0.34914088249206543
246,-0.6373517513275146
247,-0.45279157161712646
248,-1.6138761043548584
249,-0.05272340774536133
250,-0.3946908712387085
251,-0.677227258682251
252,0.028409957885742188
253,-0.6998805999755859
254,-0.05411648750305176
255,0.13576006889343262
256,-0.5132687091827393
257,-0.5283986330032349
258,-0.15502214431762695
259,0.01605534553527832
260,-1.1648509502410889
261,-1.7561096549034119
262,-0.03691720962524414
263,-0.03012681007385254
264,-0.010128259658813477
265,-0.07910275459289551
266,-0.0011837482452392578
267,0.05373716354370117
268,0.037056922912597656
269,-0.09758424758911133
270,-0.10159158706665039
271,-1.453371524810791
272,0.19294238090515137
273,-0.05958843231201172
274,-0.012948036193847656
275,-0.009384632110595703
276,-0.676674485206604
277,-0.1952054500579834
278,-0.6886355876922607
279,-1.2787894010543823
280,-0.3300211429595947
281,-0.2540585994720459
282,-0.015644550323486328
283,-0.5716723203659058
284,0.05250263214111328
285,-0.034983158111572266
286,-0.5367982387542725
287,-1.0927661657333374
288,-0.34907984733581543
289,-0.315549373626709
290,-1.7499900460243225
291,-0.23382163047790527
292,-1.5136509537696838
293,-0.6133781671524048
294,-0.15084433555603027
295,-0.5692280530929565
296,-0.10823774337768555
297,0.02751922607421875
298,0.17821669578552246
299,-0.06666803359985352
300,0.09988880157470703
