name,time
MNU,39.529658099015556
Cha,142.19434798558552
Multi,137.91538708209993
Net,136.40491394201914
SIM,39.33146292368571
SIMc,39.03726343711217
SIMG,38.92614347934723
SIMln,39.52045758565267
Tuebingen,301.86152111291887
AN,38.35878639221191
ANs,38.4439404408137
LS,39.47132685581843
LSs,39.20873366594314
