name,time
MNU,69.62900114456812
Cha,266.7123839378357
Multi,267.4246454914411
Net,286.76025370359423
SIM,70.41032124757767
SIMc,70.15031725168228
SIMG,69.41261396010717
SIMln,74.11486890713374
Tuebingen,874.7907798886299
AN,79.46551541090011
ANs,75.01164023081462
LS,75.43629672924678
LSs,74.29341721137365
