name,time
MNU,39.63305239677429
Cha,142.0110797484716
Multi,142.78786411682765
Net,145.3332523306211
SIM,39.28864039580027
SIMc,38.71408225695292
SIMG,35.70449503262838
SIMln,36.125245821475986
Tuebingen,280.38388619422915
AN,35.49269747336705
ANs,35.445204345385235
LS,36.307695694764455
LSs,37.32656700611115
