sample_idx,marginal_diff
1,-0.05426168441772461
2,-0.15178155899047852
3,-0.20840835571289062
4,0.09343981742858887
5,-0.3858675956726074
6,-0.07776451110839844
7,-0.09309029579162598
8,-0.6562790870666504
9,-0.257111668586731
10,-0.2843892574310303
11,-0.12190747261047363
12,0.0004885196685791016
13,0.055665016174316406
14,-0.8318667411804199
15,0.019003629684448242
16,0.030475378036499023
17,0.04913449287414551
18,-0.0900874137878418
19,-0.08802318572998047
20,-0.2650308609008789
21,-0.28282904624938965
22,0.049187421798706055
23,-0.9328492879867554
24,-0.17418551445007324
25,-0.20246601104736328
26,-0.3536059856414795
27,-0.16653037071228027
28,-0.09199762344360352
29,0.11788797378540039
30,-0.13205170631408691
31,-0.07228374481201172
32,-0.1978282928466797
33,0.020787477493286133
34,-0.12471580505371094
35,-0.19519257545471191
36,-0.026952505111694336
37,0.020908594131469727
38,-0.04175376892089844
39,-0.19950485229492188
40,-0.22361040115356445
41,0.07241511344909668
42,-0.07941126823425293
43,-0.5120476484298706
44,-0.16051602363586426
45,0.016196489334106445
46,-0.2635681629180908
47,-0.057970285415649414
48,-0.30547022819519043
49,-0.11047792434692383
50,-0.2009437084197998
51,-0.2439746856689453
52,0.022008180618286133
53,0.062159061431884766
54,0.04282855987548828
55,-0.08089494705200195
56,-0.010270833969116211
57,-0.06046414375305176
58,-0.29358673095703125
59,-0.12418174743652344
60,-0.1713571548461914
61,0.15463948249816895
62,-0.17871451377868652
63,-0.5492758750915527
64,-0.6120419502258301
65,-0.29631710052490234
66,0.06579732894897461
67,-0.07805728912353516
68,-0.10167908668518066
69,-0.1470928192138672
70,-0.10009407997131348
71,-0.23846793174743652
72,-0.35580599308013916
73,-0.07308483123779297
74,-0.5908641815185547
75,-0.3230760097503662
76,0.05635547637939453
77,-0.1618022918701172
78,-0.004106998443603516
79,-0.08556842803955078
80,-0.1850428581237793
81,-0.021399736404418945
82,-0.02297806739807129
83,0.09073090553283691
84,-0.19438648223876953
85,-0.40198779106140137
86,-0.19829344749450684
87,-0.5855100154876709
88,-0.416300654411316
89,-0.10006165504455566
90,-0.04915213584899902
91,-0.009885072708129883
92,-0.400884747505188
93,0.08792757987976074
94,-0.2133777141571045
95,-0.029591083526611328
96,-0.4055943489074707
97,-0.22321176528930664
98,0.13912558555603027
99,-0.11196660995483398
100,-0.307025671005249
